,t,side,price,qty
5676,2970.0,bid,3403.9,6.0
5677,2971.0,bid,3401.7000000000003,12.0
5678,2971.0,bid,3401.8,10.0
5679,2971.0,bid,3401.9,4.0
5680,2972.0,ask,3404.5,14.0
5681,2973.0,bid,3409.7000000000003,4.0
5682,2973.0,bid,3409.8,4.0
5683,2973.0,bid,3410.1000000000004,4.0
5684,2974.0,bid,3405.2000000000003,3.0
5685,2975.0,bid,3410.4,1.0
5686,2976.0,bid,3407.3,2.0
5687,2977.0,ask,3408.8,6.0
5688,2977.0,ask,3409.0,4.0
5689,2977.0,ask,3409.2000000000003,3.0
5690,2978.0,bid,3396.3,4.0
5691,2978.0,bid,3396.6000000000004,12.0
5692,2978.0,bid,3396.7000000000003,6.0
5693,2979.0,bid,3394.0000000000005,65.0
5694,2979.0,bid,3394.1000000000004,8.0
5695,2980.0,bid,3406.6000000000004,4.0
5696,2980.0,bid,3407.0000000000005,6.0
5697,2980.0,bid,3407.1000000000004,7.0
5698,2981.0,ask,3410.2000000000003,14.0
5699,2981.0,ask,3410.3,15.0
5700,2982.0,ask,3409.4,1.0
5701,2983.0,bid,3414.4000000000005,16.0
5702,2983.0,bid,3414.6000000000004,6.0
5703,2984.0,ask,3419.1000000000004,8.0
5704,2984.0,ask,3419.4000000000005,23.0
5705,2984.0,ask,3419.5000000000005,4.0
5706,2985.0,bid,3417.2,2.0
5707,2985.0,bid,3417.4,5.0
5708,2985.0,bid,3417.5,5.0
5709,2986.0,ask,3410.6000000000004,6.0
5710,2986.0,ask,3410.7000000000003,9.0
5711,2987.0,ask,3415.2000000000003,12.0
5712,2987.0,ask,3415.5000000000005,18.0
5713,2988.0,bid,3407.8,17.0
5714,2988.0,bid,3408.0,4.0
5715,2989.0,ask,3418.9,15.0
5716,2989.0,ask,3419.1,1.0
5717,2990.0,ask,3416.5,16.0
5718,2990.0,ask,3416.7,11.0
5719,2990.0,ask,3417.0,5.0
5720,2991.0,ask,3407.5,7.0
5721,2992.0,bid,3402.0,1.0
5722,2993.0,bid,3405.5,5.0
5723,2994.0,bid,3412.6000000000004,5.0
5724,2995.0,bid,3403.9,14.0
5725,2996.0,bid,3403.5,4.0
5726,2997.0,ask,3404.2000000000003,4.0
5727,2997.0,ask,3404.5000000000005,2.0
5728,2998.0,ask,3406.9,4.0
5729,2998.0,ask,3407.0,25.0
5730,2999.0,bid,3408.5,5.0
5731,2999.0,bid,3408.7000000000003,6.0
5732,2999.0,bid,3408.8,4.0
5733,3000.0,ask,3414.8,1.0
5734,3001.0,bid,3417.1000000000004,5.0
5735,3001.0,bid,3417.4,9.0
5736,3001.0,bid,3417.7000000000003,11.0
5737,3002.0,ask,3409.5,9.0
5738,3002.0,ask,3409.6,10.0
5739,3002.0,ask,3410.0,7.0
5740,3003.0,ask,3394.7000000000003,16.0
5741,3003.0,ask,3395.0000000000005,7.0
5742,3004.0,ask,3406.5,9.0
5743,3004.0,ask,3406.7,8.0
5744,3004.0,ask,3406.9,4.0
5745,3005.0,ask,3394.1000000000004,28.0
5746,3005.0,ask,3394.3,18.0
5747,3005.0,ask,3394.5000000000005,4.0
5748,3006.0,ask,3374.6000000000004,21.0
5749,3006.0,ask,3374.9000000000005,7.0
5750,3006.0,ask,3375.2000000000003,4.0
5751,3007.0,bid,3377.7000000000003,9.0
5752,3007.0,bid,3377.9,4.0
5753,3007.0,bid,3378.2000000000003,20.0
5754,3008.0,ask,3383.6000000000004,11.0
5755,3009.0,ask,3377.2000000000003,8.0
5756,3009.0,ask,3377.3,3.0
5757,3010.0,ask,3382.9,16.0
5758,3010.0,ask,3383.1,48.0
5759,3010.0,ask,3383.4,4.0
5760,3011.0,bid,3371.9,13.0
5761,3012.0,bid,3374.9,15.0
5762,3012.0,bid,3375.2000000000003,4.0
5763,3013.0,bid,3363.6000000000004,24.0
5764,3014.0,bid,3363.7000000000003,4.0
5765,3014.0,bid,3364.0000000000005,8.0
5766,3014.0,bid,3364.1000000000004,9.0
5767,3015.0,bid,3372.3,25.0
5768,3015.0,bid,3372.5,11.0
5769,3016.0,ask,3373.6000000000004,4.0
5770,3016.0,ask,3373.9000000000005,4.0
5771,3016.0,ask,3374.0000000000005,4.0
5772,3017.0,bid,3378.5,19.0
5773,3017.0,bid,3378.6,18.0
5774,3017.0,bid,3378.9,7.0
5775,3018.0,ask,3377.1000000000004,11.0
5776,3019.0,bid,3374.1000000000004,1.0
5777,3020.0,bid,3386.2000000000003,2.0
5778,3020.0,bid,3386.5000000000005,5.0
5779,3020.0,bid,3386.7000000000003,8.0
5780,3021.0,bid,3386.8,3.0
5781,3021.0,bid,3386.9000000000005,4.0
5782,3021.0,bid,3387.1000000000004,4.0
5783,3022.0,ask,3382.7000000000003,4.0
5784,3022.0,ask,3382.8,4.0
5785,3022.0,ask,3383.2000000000003,4.0
5786,3023.0,bid,3376.9,5.0
5787,3024.0,ask,3366.3,13.0
5788,3024.0,ask,3366.4,4.0
5789,3024.0,ask,3366.9,10.0
5790,3025.0,bid,3364.2000000000003,8.0
5791,3025.0,bid,3364.6000000000004,8.0
5792,3025.0,bid,3364.7000000000003,5.0
5793,3026.0,bid,3385.1000000000004,4.0
5794,3027.0,ask,3377.6000000000004,12.0
5795,3028.0,ask,3371.6000000000004,13.0
5796,3028.0,ask,3371.7000000000003,15.0
5797,3029.0,ask,3384.9,10.0
5798,3030.0,bid,3384.3,3.0
5799,3030.0,bid,3384.4,12.0
5800,3030.0,bid,3384.5,4.0
5801,3031.0,ask,3381.2000000000003,1.0
5802,3032.0,ask,3384.3,14.0
5803,3032.0,ask,3384.4,1.0
5804,3033.0,ask,3383.1000000000004,23.0
5805,3033.0,ask,3383.4000000000005,18.0
5806,3034.0,ask,3372.2000000000003,14.0
5807,3034.0,ask,3372.4,8.0
5808,3034.0,ask,3372.8,1.0
5809,3035.0,ask,3381.9,8.0
5810,3036.0,ask,3376.9,1.0
5811,3037.0,bid,3377.3,12.0
5812,3038.0,bid,3371.4,6.0
5813,3038.0,bid,3371.8,12.0
5814,3038.0,bid,3371.9,17.0
5815,3039.0,bid,3370.8,52.0
5816,3039.0,bid,3370.9,4.0
5817,3039.0,bid,3371.2000000000003,9.0
5818,3040.0,bid,3389.7000000000003,5.0
5819,3040.0,bid,3389.8,10.0
5820,3040.0,bid,3390.1000000000004,11.0
5821,3041.0,ask,3377.9,4.0
5822,3041.0,ask,3378.0,2.0
5823,3042.0,bid,3380.5,7.0
5824,3042.0,bid,3380.7,13.0
5825,3042.0,bid,3381.0,30.0
5826,3043.0,bid,3383.3,4.0
5827,3043.0,bid,3383.4000000000005,7.0
5828,3043.0,bid,3383.6000000000004,11.0
5829,3044.0,ask,3384.9,5.0
5830,3044.0,ask,3385.2000000000003,5.0
5831,3044.0,ask,3385.5,4.0
5832,3045.0,bid,3382.9,5.0
5833,3045.0,bid,3383.0,6.0
5834,3045.0,bid,3383.3,4.0
5835,3046.0,ask,3395.8,1.0
5836,3047.0,ask,3406.6000000000004,3.0
5837,3048.0,bid,3398.9,6.0
5838,3049.0,bid,3407.5,13.0
5839,3049.0,bid,3407.8,14.0
5840,3050.0,bid,3403.0,11.0
5841,3050.0,bid,3403.2000000000003,15.0
5842,3050.0,bid,3403.4,16.0
5843,3051.0,ask,3398.5,6.0
5844,3051.0,ask,3398.6,1.0
5845,3052.0,ask,3399.1000000000004,8.0
5846,3053.0,ask,3398.0,9.0
5847,3053.0,ask,3398.1,16.0
5848,3053.0,ask,3398.2,4.0
5849,3054.0,bid,3395.1,7.0
5850,3054.0,bid,3395.3,9.0
5851,3054.0,bid,3395.5,25.0
5852,3055.0,bid,3400.9,3.0
5853,3055.0,bid,3401.1000000000004,9.0
5854,3055.0,bid,3401.3,4.0
5855,3056.0,ask,3402.4,9.0
5856,3056.0,ask,3402.7000000000003,11.0
5857,3057.0,ask,3406.6000000000004,26.0
5858,3057.0,ask,3406.7000000000003,8.0
5859,3057.0,ask,3407.2000000000003,5.0
5860,3058.0,ask,3405.9,29.0
5861,3059.0,bid,3409.2000000000003,2.0
5862,3060.0,bid,3414.4,1.0
5863,3060.0,bid,3414.7000000000003,7.0
5864,3061.0,ask,3420.3,6.0
5865,3061.0,ask,3420.6000000000004,12.0
5866,3061.0,ask,3420.9,1.0
5867,3062.0,ask,3403.0,7.0
5868,3062.0,ask,3403.3,14.0
5869,3063.0,bid,3405.5000000000005,3.0
5870,3063.0,bid,3405.8,4.0
5871,3063.0,bid,3406.1000000000004,4.0
5872,3064.0,ask,3400.5,8.0
5873,3064.0,ask,3400.6,4.0
5874,3064.0,ask,3400.8,2.0
5875,3065.0,ask,3402.4,9.0
5876,3065.0,ask,3402.5,2.0
5877,3066.0,ask,3398.9,7.0
5878,3066.0,ask,3399.2000000000003,13.0
5879,3067.0,ask,3403.4,6.0
5880,3067.0,ask,3403.6,3.0
5881,3068.0,ask,3400.2000000000003,5.0
5882,3069.0,bid,3388.9,1.0
5883,3069.0,bid,3389.0000000000005,4.0
5884,3069.0,bid,3389.2000000000003,4.0
5885,3070.0,ask,3395.7000000000003,15.0
5886,3070.0,ask,3395.8,5.0
5887,3070.0,ask,3396.3,2.0
5888,3071.0,ask,3396.1000000000004,9.0
5889,3072.0,ask,3389.0,3.0
5890,3073.0,ask,3381.4,15.0
5891,3074.0,bid,3381.0000000000005,2.0
5892,3074.0,bid,3381.2000000000003,4.0
5893,3075.0,ask,3389.0,9.0
5894,3075.0,ask,3389.2,8.0
5895,3076.0,ask,3383.2000000000003,9.0
5896,3076.0,ask,3383.3,4.0
5897,3077.0,ask,3382.0,4.0
5898,3078.0,ask,3387.8,4.0
5899,3078.0,ask,3388.1000000000004,3.0
5900,3079.0,ask,3386.7000000000003,1.0
5901,3080.0,ask,3384.3,2.0
5902,3081.0,ask,3380.1000000000004,6.0
5903,3081.0,ask,3380.2000000000003,5.0
5904,3082.0,ask,3375.8,6.0
5905,3082.0,ask,3376.1000000000004,3.0
5906,3083.0,bid,3381.9,1.0
5907,3083.0,bid,3382.0,11.0
5908,3083.0,bid,3382.3,15.0
5909,3084.0,bid,3376.6000000000004,2.0
5910,3085.0,ask,3369.7000000000003,4.0
5911,3085.0,ask,3370.0000000000005,4.0
5912,3085.0,ask,3370.1000000000004,5.0
5913,3086.0,bid,3370.3,5.0
5914,3086.0,bid,3370.6000000000004,26.0
5915,3087.0,bid,3359.3,23.0
5916,3088.0,bid,3362.7000000000003,14.0
5917,3088.0,bid,3363.1000000000004,12.0
5918,3088.0,bid,3363.2000000000003,20.0
5919,3089.0,bid,3352.5,5.0
5920,3090.0,ask,3343.8,4.0
5921,3091.0,bid,3343.2000000000003,10.0
5922,3091.0,bid,3343.4,8.0
5923,3092.0,ask,3335.8,4.0
5924,3092.0,ask,3336.0,7.0
5925,3093.0,bid,3324.9,1.0
5926,3094.0,bid,3322.7,5.0
5927,3094.0,bid,3323.0,8.0
5928,3095.0,bid,3329.7,8.0
5929,3095.0,bid,3329.9,5.0
5930,3095.0,bid,3330.0,17.0
5931,3096.0,ask,3334.2000000000003,6.0
5932,3096.0,ask,3334.3,4.0
5933,3096.0,ask,3334.4,3.0
5934,3097.0,ask,3325.5,2.0
5935,3098.0,ask,3321.6000000000004,3.0
5936,3099.0,bid,3311.3,4.0
5937,3100.0,bid,3316.6000000000004,11.0
5938,3101.0,bid,3328.7000000000003,5.0
5939,3101.0,bid,3329.0000000000005,7.0
5940,3101.0,bid,3329.1000000000004,6.0
5941,3102.0,bid,3325.7000000000003,4.0
5942,3103.0,bid,3327.0000000000005,11.0
5943,3103.0,bid,3327.2000000000003,4.0
5944,3104.0,ask,3316.8,9.0
5945,3104.0,ask,3316.9,4.0
5946,3105.0,bid,3323.8,10.0
5947,3105.0,bid,3323.9,21.0
5948,3106.0,ask,3322.2000000000003,4.0
5949,3106.0,ask,3322.3,4.0
5950,3106.0,ask,3322.6000000000004,4.0
5951,3107.0,ask,3326.3,1.0
5952,3108.0,bid,3322.7,12.0
5953,3108.0,bid,3323.0,15.0
5954,3109.0,bid,3316.6,6.0
5955,3109.0,bid,3316.8,17.0
5956,3109.0,bid,3317.0,9.0
5957,3110.0,bid,3306.2,13.0
5958,3110.0,bid,3306.5,9.0
5959,3111.0,bid,3317.6000000000004,4.0
5960,3111.0,bid,3318.0000000000005,8.0
5961,3111.0,bid,3318.1000000000004,19.0
5962,3112.0,bid,3324.2000000000003,18.0
5963,3113.0,bid,3317.7,4.0
5964,3113.0,bid,3318.0,9.0
5965,3114.0,bid,3321.3,9.0
5966,3114.0,bid,3321.5000000000005,28.0
5967,3114.0,bid,3321.7000000000003,5.0
5968,3115.0,bid,3320.2,4.0
5969,3115.0,bid,3320.3,20.0
5970,3115.0,bid,3320.5,4.0
5971,3116.0,ask,3323.1000000000004,4.0
5972,3116.0,ask,3323.3,6.0
5973,3117.0,ask,3321.1000000000004,4.0
5974,3117.0,ask,3321.2000000000003,12.0
5975,3117.0,ask,3321.5000000000005,4.0
5976,3118.0,bid,3320.9,3.0
5977,3119.0,ask,3311.3,4.0
5978,3119.0,ask,3311.6000000000004,9.0
5979,3119.0,ask,3311.7000000000003,6.0
5980,3120.0,bid,3304.6000000000004,4.0
5981,3121.0,ask,3311.2000000000003,5.0
5982,3121.0,ask,3311.5000000000005,5.0
5983,3121.0,ask,3311.6000000000004,3.0
5984,3122.0,bid,3317.7000000000003,4.0
5985,3122.0,bid,3317.9000000000005,12.0
5986,3122.0,bid,3318.1000000000004,7.0
5987,3123.0,ask,3324.2000000000003,3.0
5988,3124.0,ask,3338.9,4.0
5989,3124.0,ask,3339.2000000000003,2.0
5990,3125.0,bid,3333.8,12.0
5991,3125.0,bid,3334.1000000000004,12.0
5992,3126.0,bid,3327.8,6.0
5993,3126.0,bid,3327.9,5.0
5994,3126.0,bid,3328.2000000000003,26.0
5995,3127.0,ask,3334.9,4.0
5996,3127.0,ask,3335.1,4.0
5997,3127.0,ask,3335.2000000000003,2.0
5998,3128.0,bid,3326.9,33.0
5999,3128.0,bid,3327.0,4.0
6000,3128.0,bid,3327.3,14.0
6001,3129.0,bid,3330.4,10.0
6002,3129.0,bid,3330.7000000000003,7.0
6003,3130.0,bid,3318.1000000000004,16.0
6004,3130.0,bid,3318.2000000000003,11.0
6005,3131.0,bid,3312.0000000000005,4.0
6006,3131.0,bid,3312.1000000000004,6.0
6007,3132.0,bid,3311.5,10.0
6008,3133.0,bid,3309.5,3.0
6009,3134.0,ask,3307.5,10.0
6010,3134.0,ask,3307.7,5.0
6011,3134.0,ask,3307.8,4.0
6012,3135.0,bid,3314.6000000000004,5.0
6013,3135.0,bid,3314.8,7.0
6014,3136.0,ask,3296.1000000000004,10.0
6015,3136.0,ask,3296.4000000000005,4.0
6016,3137.0,ask,3288.8,1.0
6017,3138.0,bid,3297.1000000000004,61.0
6018,3139.0,bid,3291.4,1.0
6019,3140.0,bid,3286.7000000000003,15.0
6020,3140.0,bid,3286.8,56.0
6021,3141.0,bid,3267.3,6.0
6022,3142.0,bid,3277.9,7.0
6023,3143.0,ask,3278.9,4.0
6024,3143.0,ask,3279.1,7.0
6025,3144.0,ask,3263.1000000000004,18.0
6026,3144.0,ask,3263.4000000000005,4.0
6027,3144.0,ask,3263.5000000000005,13.0
6028,3145.0,ask,3273.1000000000004,7.0
6029,3146.0,bid,3281.9,6.0
6030,3146.0,bid,3282.3,12.0
6031,3146.0,bid,3282.4,16.0
6032,3147.0,ask,3282.7000000000003,4.0
6033,3147.0,ask,3283.0000000000005,6.0
6034,3147.0,ask,3283.1000000000004,2.0
6035,3148.0,ask,3277.1000000000004,2.0
6036,3149.0,bid,3278.7,6.0
6037,3149.0,bid,3279.0,6.0
6038,3150.0,bid,3291.8,6.0
6039,3150.0,bid,3291.9,47.0
6040,3151.0,bid,3285.1000000000004,11.0
6041,3152.0,bid,3293.0,11.0
6042,3152.0,bid,3293.2000000000003,10.0
6043,3152.0,bid,3293.4,16.0
6044,3153.0,bid,3291.2000000000003,14.0
6045,3154.0,bid,3286.5000000000005,6.0
6046,3154.0,bid,3286.9000000000005,4.0
6047,3154.0,bid,3287.1000000000004,16.0
6048,3155.0,ask,3278.7000000000003,5.0
6049,3155.0,ask,3278.8,4.0
6050,3155.0,ask,3279.1000000000004,6.0
6051,3156.0,ask,3274.5,5.0
6052,3156.0,ask,3274.6,9.0
6053,3156.0,ask,3274.9,7.0
6054,3157.0,ask,3279.0,8.0
6055,3157.0,ask,3279.2,3.0
6056,3158.0,ask,3273.3,27.0
6057,3158.0,ask,3273.5,30.0
6058,3159.0,ask,3272.0,10.0
6059,3159.0,ask,3272.3,4.0
6060,3159.0,ask,3272.5,3.0
6061,3160.0,bid,3268.0,19.0
6062,3160.0,bid,3268.3,4.0
6063,3160.0,bid,3268.4,9.0
6064,3161.0,bid,3271.9,10.0
6065,3161.0,bid,3272.2000000000003,11.0
6066,3161.0,bid,3272.3,10.0
6067,3162.0,bid,3279.6000000000004,8.0
6068,3163.0,ask,3285.0,4.0
6069,3164.0,bid,3275.6,68.0
6070,3164.0,bid,3275.9,33.0
6071,3165.0,bid,3286.4,8.0
6072,3165.0,bid,3286.5,6.0
6073,3165.0,bid,3286.8,10.0
6074,3166.0,bid,3285.9,19.0
6075,3167.0,bid,3270.5,4.0
6076,3167.0,bid,3270.6,4.0
6077,3167.0,bid,3270.9,4.0
6078,3168.0,ask,3281.3,8.0
6079,3168.0,ask,3281.4,2.0
6080,3169.0,bid,3280.1,2.0
6081,3169.0,bid,3280.4,12.0
6082,3170.0,ask,3289.9,4.0
6083,3170.0,ask,3290.2000000000003,4.0
6084,3170.0,ask,3290.4,4.0
6085,3171.0,bid,3277.9,20.0
6086,3171.0,bid,3278.2000000000003,12.0
6087,3172.0,bid,3280.6000000000004,1.0
6088,3173.0,ask,3269.5,7.0
6089,3173.0,ask,3269.6,4.0
6090,3173.0,ask,3269.9,19.0
6091,3174.0,ask,3271.2000000000003,5.0
6092,3174.0,ask,3271.3,6.0
6093,3175.0,bid,3282.6000000000004,2.0
6094,3176.0,bid,3277.6,10.0
6095,3176.0,bid,3277.9,17.0
6096,3177.0,ask,3268.4,4.0
6097,3177.0,ask,3268.6,4.0
6098,3177.0,ask,3269.0,4.0
6099,3178.0,ask,3259.6000000000004,4.0
6100,3178.0,ask,3259.9000000000005,4.0
6101,3179.0,bid,3263.2000000000003,8.0
6102,3180.0,bid,3261.1000000000004,9.0
6103,3180.0,bid,3261.4000000000005,20.0
6104,3180.0,bid,3261.6000000000004,18.0
6105,3181.0,bid,3249.3,10.0
6106,3181.0,bid,3249.6000000000004,5.0
6107,3181.0,bid,3249.7000000000003,9.0
6108,3182.0,bid,3249.3,6.0
6109,3182.0,bid,3249.5,5.0
6110,3182.0,bid,3249.8,15.0
6111,3183.0,bid,3242.6000000000004,8.0
6112,3184.0,ask,3239.5,11.0
6113,3184.0,ask,3239.7,8.0
6114,3185.0,bid,3239.7000000000003,9.0
6115,3185.0,bid,3239.9,6.0
6116,3186.0,ask,3246.6000000000004,39.0
6117,3187.0,bid,3249.2000000000003,2.0
6118,3187.0,bid,3249.4,4.0
6119,3188.0,ask,3262.1000000000004,4.0
6120,3188.0,ask,3262.2000000000003,16.0
6121,3188.0,ask,3262.4000000000005,5.0
6122,3189.0,bid,3273.6,10.0
6123,3189.0,bid,3273.7000000000003,5.0
6124,3189.0,bid,3273.9,18.0
6125,3190.0,bid,3273.6,14.0
6126,3190.0,bid,3273.9,6.0
6127,3191.0,ask,3278.2000000000003,4.0
6128,3191.0,ask,3278.4,4.0
6129,3191.0,ask,3278.7000000000003,2.0
6130,3192.0,bid,3272.6000000000004,1.0
6131,3192.0,bid,3272.7000000000003,4.0
6132,3192.0,bid,3272.8,8.0
6133,3193.0,ask,3268.2000000000003,11.0
6134,3193.0,ask,3268.3,5.0
6135,3193.0,ask,3268.5000000000005,12.0
6136,3194.0,ask,3262.3,8.0
6137,3194.0,ask,3262.4,5.0
6138,3194.0,ask,3262.7000000000003,5.0
6139,3195.0,bid,3246.0,6.0
6140,3196.0,bid,3255.0,7.0
6141,3196.0,bid,3255.1,17.0
6142,3196.0,bid,3255.4,29.0
6143,3197.0,bid,3249.1,2.0
6144,3197.0,bid,3249.3,13.0
6145,3197.0,bid,3249.4,4.0
6146,3198.0,bid,3270.5,1.0
6147,3198.0,bid,3270.8,4.0
6148,3198.0,bid,3270.9,4.0
6149,3199.0,ask,3270.8,6.0
6150,3199.0,ask,3270.9,4.0
6151,3199.0,ask,3271.2000000000003,4.0
6152,3200.0,bid,3257.9,5.0
6153,3200.0,bid,3258.1000000000004,18.0
6154,3200.0,bid,3258.2000000000003,10.0
6155,3201.0,ask,3256.0,9.0
6156,3201.0,ask,3256.1,7.0
6157,3201.0,ask,3256.4,2.0
6158,3202.0,bid,3255.1000000000004,10.0
6159,3203.0,bid,3268.2,13.0
6160,3203.0,bid,3268.5,4.0
6161,3204.0,bid,3267.7000000000003,20.0
6162,3205.0,bid,3287.0,12.0
6163,3205.0,bid,3287.3,8.0
6164,3206.0,bid,3294.7000000000003,12.0
6165,3207.0,bid,3285.3,6.0
6166,3207.0,bid,3285.5,7.0
6167,3208.0,ask,3276.3,4.0
6168,3208.0,ask,3276.5,4.0
6169,3208.0,ask,3276.7000000000003,3.0
6170,3209.0,bid,3274.8,3.0
6171,3209.0,bid,3274.9,4.0
6172,3209.0,bid,3275.2000000000003,11.0
6173,3210.0,bid,3277.5,10.0
6174,3211.0,bid,3263.9,2.0
6175,3211.0,bid,3264.2000000000003,5.0
6176,3212.0,bid,3263.9,5.0
6177,3212.0,bid,3264.1,4.0
6178,3212.0,bid,3264.4,9.0
6179,3213.0,bid,3259.3,22.0
6180,3213.0,bid,3259.4000000000005,6.0
6181,3213.0,bid,3259.6000000000004,10.0
6182,3214.0,bid,3263.9,27.0
6183,3214.0,bid,3264.0,13.0
6184,3214.0,bid,3264.3,5.0
6185,3215.0,bid,3256.7000000000003,2.0
6186,3215.0,bid,3256.8,6.0
6187,3216.0,bid,3270.2000000000003,2.0
6188,3217.0,bid,3276.4,9.0
6189,3218.0,ask,3274.8,4.0
6190,3218.0,ask,3275.0,4.0
6191,3218.0,ask,3275.2000000000003,4.0
6192,3219.0,ask,3273.4,4.0
6193,3219.0,ask,3273.7000000000003,8.0
6194,3220.0,bid,3281.7000000000003,1.0
6195,3221.0,bid,3280.5,24.0
6196,3221.0,bid,3280.6,9.0
6197,3221.0,bid,3280.9,14.0
6198,3222.0,ask,3277.1000000000004,13.0
6199,3222.0,ask,3277.2000000000003,7.0
6200,3222.0,ask,3277.6000000000004,4.0
6201,3223.0,bid,3265.9,6.0
6202,3223.0,bid,3266.2000000000003,12.0
6203,3224.0,ask,3278.6000000000004,5.0
6204,3224.0,ask,3278.9000000000005,3.0
6205,3225.0,bid,3280.7000000000003,7.0
6206,3226.0,bid,3283.2000000000003,11.0
6207,3226.0,bid,3283.5,4.0
6208,3226.0,bid,3283.8,9.0
6209,3227.0,bid,3282.2000000000003,1.0
6210,3227.0,bid,3282.4000000000005,4.0
6211,3227.0,bid,3282.6000000000004,4.0
6212,3228.0,ask,3292.1000000000004,5.0
6213,3228.0,ask,3292.2000000000003,8.0
6214,3228.0,ask,3292.4000000000005,4.0
6215,3229.0,ask,3301.5,5.0
6216,3230.0,bid,3299.2000000000003,6.0
6217,3231.0,ask,3298.2000000000003,12.0
6218,3232.0,ask,3302.6000000000004,12.0
6219,3232.0,ask,3302.7000000000003,6.0
6220,3232.0,ask,3303.0000000000005,1.0
6221,3233.0,ask,3304.0,4.0
6222,3233.0,ask,3304.2,2.0
6223,3234.0,bid,3306.2000000000003,1.0
6224,3235.0,bid,3295.5,4.0
6225,3236.0,bid,3303.8,15.0
6226,3237.0,bid,3307.4000000000005,4.0
6227,3237.0,bid,3307.6000000000004,12.0
6228,3238.0,bid,3308.9,18.0
6229,3239.0,bid,3312.7000000000003,2.0
6230,3240.0,ask,3311.6000000000004,3.0
6231,3241.0,bid,3320.0,17.0
6232,3242.0,bid,3325.3,3.0
6233,3243.0,bid,3329.9,1.0
6234,3244.0,ask,3336.0,3.0
6235,3245.0,bid,3339.1000000000004,8.0
6236,3246.0,ask,3335.4,1.0
6237,3247.0,bid,3328.8,1.0
6238,3248.0,bid,3327.1000000000004,4.0
6239,3248.0,bid,3327.3,4.0
6240,3249.0,bid,3332.0000000000005,3.0
6241,3249.0,bid,3332.2000000000003,4.0
6242,3250.0,ask,3317.7000000000003,8.0
6243,3250.0,ask,3317.9,10.0
6244,3250.0,ask,3318.3,3.0
6245,3251.0,bid,3314.1000000000004,4.0
6246,3252.0,bid,3318.8,4.0
6247,3252.0,bid,3318.9000000000005,4.0
6248,3252.0,bid,3319.1000000000004,4.0
6249,3253.0,ask,3317.0,8.0
6250,3254.0,ask,3315.1000000000004,4.0
6251,3255.0,bid,3320.6000000000004,1.0
6252,3256.0,ask,3321.4,35.0
6253,3256.0,ask,3321.7000000000003,7.0
6254,3257.0,bid,3322.9,1.0
6255,3257.0,bid,3323.2000000000003,12.0
6256,3257.0,bid,3323.3,22.0
6257,3258.0,bid,3327.0,16.0
6258,3258.0,bid,3327.3,15.0
6259,3259.0,ask,3319.3,5.0
6260,3259.0,ask,3319.5,3.0
6261,3260.0,bid,3333.0,24.0
6262,3261.0,bid,3334.7000000000003,13.0
6263,3262.0,bid,3339.2000000000003,40.0
6264,3263.0,bid,3335.1,16.0
6265,3263.0,bid,3335.2000000000003,7.0
6266,3263.0,bid,3335.4,12.0
6267,3264.0,bid,3326.8,4.0
6268,3264.0,bid,3327.0,10.0
6269,3265.0,bid,3330.1,5.0
6270,3265.0,bid,3330.2000000000003,7.0
6271,3265.0,bid,3330.4,13.0
6272,3266.0,ask,3327.0,6.0
6273,3266.0,ask,3327.3,4.0
6274,3267.0,bid,3312.0000000000005,13.0
6275,3267.0,bid,3312.1000000000004,7.0
6276,3268.0,bid,3313.5,11.0
6277,3269.0,bid,3315.7,5.0
6278,3269.0,bid,3315.8,4.0
6279,3269.0,bid,3316.0,9.0
6280,3270.0,ask,3325.6000000000004,6.0
6281,3270.0,ask,3325.7000000000003,2.0
6282,3271.0,bid,3327.4,1.0
6283,3272.0,ask,3312.1000000000004,4.0
6284,3272.0,ask,3312.4000000000005,8.0
6285,3273.0,bid,3290.5000000000005,4.0
6286,3273.0,bid,3290.6000000000004,4.0
6287,3273.0,bid,3290.7000000000003,9.0
6288,3274.0,ask,3292.9,20.0
6289,3274.0,ask,3293.2000000000003,7.0
6290,3275.0,bid,3296.0000000000005,1.0
6291,3275.0,bid,3296.1000000000004,4.0
6292,3276.0,ask,3283.7000000000003,18.0
6293,3276.0,ask,3284.0000000000005,13.0
6294,3277.0,bid,3290.4,7.0
6295,3277.0,bid,3290.7000000000003,14.0
6296,3277.0,bid,3290.8,8.0
6297,3278.0,ask,3289.7000000000003,7.0
6298,3278.0,ask,3289.8,19.0
6299,3278.0,ask,3290.1000000000004,4.0
6300,3279.0,ask,3296.2000000000003,22.0
6301,3279.0,ask,3296.3,6.0
6302,3280.0,ask,3310.7000000000003,4.0
6303,3280.0,ask,3311.0000000000005,6.0
6304,3280.0,ask,3311.3,26.0
6305,3281.0,bid,3293.4,3.0
6306,3282.0,bid,3276.7,4.0
6307,3282.0,bid,3276.8,4.0
6308,3282.0,bid,3277.0,4.0
6309,3283.0,ask,3266.3,20.0
6310,3283.0,ask,3266.5,5.0
6311,3284.0,ask,3258.2000000000003,6.0
6312,3284.0,ask,3258.3,25.0
6313,3284.0,ask,3258.6000000000004,6.0
6314,3285.0,ask,3264.5,10.0
6315,3285.0,ask,3264.7,23.0
6316,3285.0,ask,3264.8,4.0
6317,3286.0,bid,3261.3,4.0
6318,3286.0,bid,3261.4,4.0
